place_id,place_name,latitude,longitude,category,subcategory,address,rating,rating_normalized,tags,source,osm_id,website,phone,opening_hours,cuisine,description,wheelchair,fee,image,is_free,is_open_24h,price_level,category_label
OPE_6384073047,Mcdonald'S,18.537555,73.835703,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,6384073047,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_4468331603,Mcdonald'S,18.51916,73.931153,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,4468331603,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_4469942515,Mcdonald'S,18.490666,74.013649,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,4469942515,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10564950109,Mcdonald'S,18.555382,73.947631,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,10564950109,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_2012133781,Mcdonald'S,18.596098,73.788613,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,2012133781,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_2694489808,Mcdonald'S,18.587081,73.833286,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,2694489808,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_5308182754,Mcdonald'S,18.570329,73.774482,restaurant,fast_food,"19, Balewadi High Street, Pune, 411045",N/A,,food|dining|eat_out,openstreetmap,5308182754,https://www.mcdelivery.co.in/,+918928304239,Mo-Su 10:00-22:00,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_7062711324,Mcdonald'S,18.636537,73.796503,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,7062711324,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_7207627087,Mcdonald'S,18.628436,73.78288,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,7207627087,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10672053371,Mcdonald'S,18.60852,73.770623,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,10672053371,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_12864243624,Mcdonald'S,18.608033,73.75176,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,12864243624,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_13144484748,Mcdonald'S,18.649566,73.839096,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,13144484748,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_11806550393,Mcdonald'S,18.589683,73.99685,restaurant,fast_food,"Wagholi, 412207",N/A,,food|dining|eat_out,openstreetmap,11806550393,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_1725218626,Meghdoot,18.480799,73.875261,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,1725218626,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10088327705,Mess 2,18.526613,73.838942,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,10088327705,N/A,N/A,N/A,mess,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_1162029789,Mh 14 Food Court,18.58168,73.81726,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,1162029789,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_3937245716,Mia Cuccina,18.537722,73.898965,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,3937245716,N/A,N/A,N/A,pizza,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10913847274,Mighty Momos,18.59689,73.768817,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,10913847274,N/A,N/A,N/A,momo,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_11269059289,Milan Khanaval,18.493715,73.813619,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,11269059289,N/A,N/A,N/A,indian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10172880979,Minal Khanawal,18.51276,73.844389,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,10172880979,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10172924683,Minal Veg Thali,18.509374,73.848916,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,10172924683,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_6186406666,Mineority,18.54601,73.904191,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,6186406666,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10913847291,Misal House,18.596984,73.769063,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,10913847291,N/A,N/A,N/A,misal,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_12651972110,Mm Restaurant,18.561771,73.836624,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,12651972110,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_12079554172,Momo Nation Cafe,18.446804,73.801143,restaurant,fast_food,"DSK Vishwa Road, Pune, 411041",N/A,,food|dining|eat_out,openstreetmap,12079554172,N/A,N/A,N/A,momos,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10235984996,Momo Panda,18.553328,73.807073,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,10235984996,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10079750897,Momo Panda,18.59537,73.766819,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,10079750897,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_13385607128,Momos Point,18.590115,73.862778,restaurant,fast_food,Pune,N/A,,food|dining|eat_out,openstreetmap,13385607128,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10724940845,Monginis Cake Shop,18.596865,73.816698,restaurant,fast_food,"SN 5/06, Sr No 79/1, Jagtap Patil Cplx, opposite Srushti Hotel, Sudarshan Nagar, Pimple Gurav, PUNE, 411061",N/A,,food|dining|eat_out,openstreetmap,10724940845,https://cakeshops.monginis.net/monginis-cake-shop-yashda-enterprises-pimple-gurav-cake-shop-pimple-gaurav-pune-165953/Home?utm_source=locator&utm_medium=googleplaces,N/A,N/A,cake,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_11752138742,Moraya Snack,18.444141,73.88593,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,11752138742,N/A,N/A,N/A,fast_food,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_6135560596,Mr. Veg,18.559961,73.809282,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,6135560596,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_9348358181,Mr.Vandal,18.571494,73.774985,restaurant,restaurant,"Balewadi High Street, Pune, 411045",N/A,,food|dining|eat_out,openstreetmap,9348358181,N/A,+91 075584 34777+91 75584 3677,Mo-Su 11:00-23:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10302097898,Muktai Garden,18.44464,73.785709,restaurant,restaurant,"Sinhagad Road, Pune, 411024",N/A,,food|dining|eat_out,openstreetmap,10302097898,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_11274081927,Multi Spice,18.501584,73.834227,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,11274081927,N/A,02025458086,N/A,international,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_11625857344,Multi Spice,18.492802,73.998966,restaurant,restaurant,"Solapur Road, Pune, 412307",N/A,,food|dining|eat_out,openstreetmap,11625857344,N/A,+91 902 140 6031+91 772 204 8836,Mo-Su 11:00-23:00,italian;chinese;barbecue;indian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_2036482452,Mumbai Chowpatti,18.479588,73.901369,restaurant,fast_food,"Narayan Annaji Shinde Road, Pune, 411048",N/A,,food|dining|eat_out,openstreetmap,2036482452,N/A,N/A,N/A,indian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10117678237,Murphies,18.536616,73.89881,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,10117678237,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_5807280625,My Dabba,18.492277,73.823954,restaurant,restaurant,411052,N/A,,food|dining|eat_out,openstreetmap,5807280625,N/A,9822076431,Mo-Su 9:00-17:00,N/A,"Home-made indian food for to takeaway; Dabba Shop. You can eat-in however people rarely eat in here.Shop is located here now. To get here you will have to pass a gate (with a sign saying ""my daBBa"") and follow the footpath to the very end.",N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_12641262080,Naadbrahma Idli,18.503259,73.927369,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,12641262080,https://naadbramha.com/,N/A,N/A,indian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_11142747614,Naadbrahma Idli,18.60462,73.909748,restaurant,restaurant,"Sai Shanti Park, Porwal Road, Lohegaon, Pune, 411047",N/A,,food|dining|eat_out,openstreetmap,11142747614,https://naadbramha.com/,N/A,Mo-Su 08:00-18:00,indian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_13583153870,Naadbramha Idli,18.556272,73.794394,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,13583153870,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_13380510238,Naaz Biryani House,18.632167,73.837182,restaurant,fast_food,"Indrayani Nagar Road, Pune",N/A,,food|dining|eat_out,openstreetmap,13380510238,N/A,N/A,N/A,chicken,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10172926811,Nagar Misal Shop,18.509391,73.849086,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,10172926811,N/A,N/A,N/A,regional,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10222924226,Nagnaray Snack Centre,18.443982,73.785584,restaurant,fast_food,"Kolhewadi Road, Pune, 411024",N/A,,food|dining|eat_out,openstreetmap,10222924226,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_11496789674,Nagnath Rasvanti,18.621003,73.776336,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,11496789674,N/A,N/A,N/A,juice,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_12802015306,Naivaidya,18.523349,73.847204,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,12802015306,N/A,N/A,N/A,indian,N/A,no,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_3973927417,Naivedyam,18.497318,73.853954,restaurant,restaurant,"454/5, Mitramandal Chowk, Pune, 411009",N/A,,food|dining|eat_out,openstreetmap,3973927417,http://naivedyampune.com,02024423809,Mo-Su 11:00-23:30,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_3991280143,Nakshatra,18.543063,73.780469,restaurant,restaurant,"Hill Street, Pune, 411021",N/A,,food|dining|eat_out,openstreetmap,3991280143,N/A,N/A,N/A,indian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_1792866642,Namah,18.600351,73.775706,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,1792866642,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_3986768861,Namaskaar,18.544004,73.782013,restaurant,restaurant,"Pashan-Sus Road, Pune, 411021",N/A,,food|dining|eat_out,openstreetmap,3986768861,N/A,+919373825260,N/A,indian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_11829978481,Namaskar Hotel & Bar,18.524182,73.843547,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,11829978481,N/A,N/A,N/A,italian;indian;chinese,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_13175280882,Nando'S,18.562006,73.917325,restaurant,restaurant,"Unit S-64 & S-65, Second Floor, Phoenix MarketCity, Pune, 411014",N/A,,food|dining|eat_out,openstreetmap,13175280882,https://store.nandosindia.com/details/phoenix-marketcity-pune,+918421503363,Mo-Su 11:30-23:30,chicken;portuguese,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_6201856567,Nandu'S Parathas,18.535938,73.875879,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,6201856567,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_2618478635,Natraj,18.502073,73.856292,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,2618478635,N/A,N/A,N/A,indian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_6113753529,Nawab Asia,18.569576,73.774513,restaurant,restaurant,"Balewadi High Street, Pune, 411045",N/A,,food|dining|eat_out,openstreetmap,6113753529,N/A,+918983066527,Mo-Su 11:30-22:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_13640056582,Ncc Canteen,18.521305,73.830703,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,13640056582,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10913847283,Nectar & Nature,18.596894,73.769002,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,10913847283,N/A,N/A,N/A,juice,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_7837156684,Neha Bhabhi Fast Foods,18.610699,73.759672,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,7837156684,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_11586139853,Neighbourhud,18.553685,73.779598,restaurant,restaurant,"Shop No. 9-10, Athashri Society,, Pan Card Club Rd, Pune, 411045",N/A,,food|dining|eat_out,openstreetmap,11586139853,N/A,90281 04800,N/A,pizza;coffee_shop;regional;burger;italian;sandwich;chicken;indian;asian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10205830779,Neo Wood Ambassador,18.632322,73.768012,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,10205830779,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_5832579348,New Apoorwai,18.514246,73.846168,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,5832579348,N/A,+912024453820,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_13645657221,New Central Restaurant,18.526203,73.850606,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,13645657221,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_1234887900,New Day Cafe And Restaurant,18.508618,73.874528,restaurant,restaurant,"Mahatma Phule Path, Pune, 411042",N/A,,food|dining|eat_out,openstreetmap,1234887900,N/A,N/A,Mo-Su 04:00-23:00,tea;_bun_muska;_toast,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_3698222000,New Kalyan Bhel,18.47583,73.822983,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,3698222000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_9388135295,New Poona Boarding House,18.511683,73.848624,restaurant,restaurant,"1149, Police Chowky, opposite Perugate, Perugate, Sadashiv Peth, Pune, Maharashtra 411030",N/A,,food|dining|eat_out,openstreetmap,9388135295,N/A,N/A,"Mo-Su 11:00-15:00, 19:00-22:00",N/A,"Classic Saatwik dishes from Pune & the surrounding region, served in a casual space.",N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_4616852474,Nh37 Dhaba,18.538718,73.834372,restaurant,restaurant,"Range Hills Road, Pune, 411007",N/A,,food|dining|eat_out,openstreetmap,4616852474,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_3657496187,Niranjan,18.526065,73.841958,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,3657496187,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_13506966175,Nirmal Restaurant,18.520573,73.778819,restaurant,restaurant,"Pashan-Bavdhan Road, Bavdhan, Pune, 411021",N/A,,food|dining|eat_out,openstreetmap,13506966175,N/A,N/A,Mo-Su 10:00-22:00,regional;burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_513157038,Nisarg,18.506709,73.832199,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,513157038,N/A,N/A,N/A,seafood,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10690002025,Nisarg Misal,18.643539,73.754736,restaurant,restaurant,"Ravet, Pune, 412101",N/A,,food|dining|eat_out,openstreetmap,10690002025,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_6116153830,No Strings Attached,18.567484,73.771447,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,6116153830,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_11061383056,Nomad Pizza,18.566982,73.80767,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,11061383056,N/A,N/A,N/A,pizza,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10913847282,North Indies,18.596894,73.768979,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,10913847282,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_1751252787,"Oasis Restaurant, Bar And Banquets",18.497761,73.787634,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,1751252787,N/A,N/A,Mo-Su 11:00-23:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_9864914617,Oh Deli,18.595017,73.7685,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,9864914617,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_12500831136,Oi Brewhouse,18.552649,73.89971,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,12500831136,N/A,N/A,N/A,N/A,N/A,yes,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_12484094601,Oliva,18.516244,73.781357,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,12484094601,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_2566241274,Olivia,18.505419,73.823296,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,2566241274,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_4194758331,Olivinos,18.480406,73.931533,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,4194758331,N/A,N/A,12:00 - 23:00,"italian,_Pizza,_Pasta,_Mexican,_Lebanese",N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10682505915,Om Pure Veg Rajasthani Gujarati Spl. Thali,18.612844,73.763069,restaurant,restaurant,"ganesh mandir, Dange Chowk Rd, Onkar Colony, Ganesh Nagar, Panchshil Colony, Thergaon, Pune, Maharashtra 411033, Hinjawadi - Chinchwad Road, Pune, 411033",N/A,,food|dining|eat_out,openstreetmap,10682505915,N/A,08286080312,Open 24 hours,regional;veg_rajasthani_gujarati_spl._thali,N/A,N/A,N/A,N/A,False,True,budget,Restaurant / Eatery
OPE_3991280144,Om Sai Burger,18.544153,73.781236,restaurant,fast_food,"Shivshakti Chowk, Pune, 411021",N/A,,food|dining|eat_out,openstreetmap,3991280144,N/A,N/A,N/A,burger,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_6258995204,Om Sai Expresso,18.512708,73.782185,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,6258995204,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_6376292789,Om Sai Hotel,18.466966,73.820537,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,6376292789,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_12012355372,Om Sai Hotel,18.592098,73.773556,restaurant,fast_food,"Kaspate Vasti Road, Pune, 411057",N/A,,food|dining|eat_out,openstreetmap,12012355372,N/A,N/A,06:00-22:30,regional,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_6258995904,Om Sai Snacks And Juice Center,18.512683,73.782177,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,6258995904,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10172926524,Omkar Tea Shop,18.510836,73.848698,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,10172926524,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_4583528602,One O Eight,18.537085,73.89876,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,4583528602,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_9999043390,One O Eight,18.530766,73.900348,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,9999043390,N/A,N/A,N/A,N/A,"veg restaurant, no alcohol",N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_1705497142,One Way Food,18.492284,73.833774,restaurant,restaurant,Sinhagad Road,N/A,,food|dining|eat_out,openstreetmap,1705497142,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_1838689879,One Way Foods,18.495638,73.810769,restaurant,restaurant,"Dahanukar Circle, Pune",N/A,,food|dining|eat_out,openstreetmap,1838689879,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_359573464,Open Air Canteen,18.606211,73.874225,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,359573464,N/A,N/A,Mo-Su 08:00-09:30,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10063036407,Operi Curry Point,18.594945,73.76615,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,10063036407,https://www.operi.in/,+91 98888 98888,"11:00-15:00,18:00-22:00",N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_6007597836,Oriental Kitchen,18.591382,73.773424,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,6007597836,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_5846549319,Origin Bistro,18.552129,73.793818,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,5846549319,N/A,N/A,Mo-Su 09:00-22:30,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_6116153820,Orion,18.565958,73.772861,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,6116153820,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10896242136,Out Of Hell,18.646466,73.765721,restaurant,restaurant,"Sant Namdev Marg, Nigdi, Pune, 411044",N/A,,food|dining|eat_out,openstreetmap,10896242136,https://www.outofhell.in/,N/A,Mo-Su 07:00-22:30,pizza;sandwich;indian;american;regional,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10222971119,Paan Shop,18.588545,73.782509,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,10222971119,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_9402107557,Paasha,18.532492,73.829551,restaurant,restaurant,"Baner, Pune, 411016",N/A,,food|dining|eat_out,openstreetmap,9402107557,N/A,+912066833333,"Sa-Th 17:30-00:30, Fr 17:30-01:30",indian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_2556961543,Padma Cafe,18.509418,73.830031,restaurant,fast_food,N/A,N/A,,food|dining|eat_out,openstreetmap,2556961543,N/A,N/A,Mo-Sa 09:00-21:00,indian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_6358117019,Pahunchar Swayampak Ghar,18.499219,73.831259,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,6358117019,N/A,N/A,N/A,N/A,Poli Bhaji Kendra,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_12484025901,Panchali,18.547536,73.791109,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,12484025901,N/A,+91 93255 68297,Mo-Su 07:00-21:00,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_1730061011,Panchami Hotel,18.492664,73.857463,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,1730061011,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_10562233581,Panchsrushti Pure Veg Roof Top Kitchen,18.442451,73.816204,restaurant,restaurant,"Benkar Vasati Road, Pune, 411041",N/A,,food|dining|eat_out,openstreetmap,10562233581,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_2148865443,Panchvati Gaurav,18.517899,73.838613,restaurant,restaurant,N/A,N/A,,food|dining|eat_out,openstreetmap,2148865443,N/A,N/A,N/A,indian,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
OPE_529246131,Pandora Gastronomy,18.547221,73.889872,restaurant,restaurant,N/A,1,2.0,food|dining|eat_out,openstreetmap,529246131,N/A,N/A,N/A,asian;indian;international;japanese;thai,N/A,N/A,N/A,N/A,False,False,budget,Restaurant / Eatery
